university,group_code,reason
南昌航空大学科技学院,213,无专业组映射
"省
南昌航空大学科技学院",215,无专业组映射
赣南科技学院,212,无专业组映射
赣南科技学院,214,无专业组映射
赣南科技学院,215,无专业组映射
赣南科技学院,216,无专业组映射
赣南科技学院,211,无专业组映射
"东
赣南科技学院",213,无专业组映射
"广
江西农业大学南昌商学院",215,无专业组映射
江西农业大学南昌商学院,216,无专业组映射
江西农业大学南昌商学院,217,无专业组映射
江西农业大学南昌商学院,218,无专业组映射
江西农业大学南昌商学院,219,无专业组映射
江西农业大学南昌商学院,211,无专业组映射
江西农业大学南昌商学院,213,无专业组映射
江西农业大学南昌商学院,214,无专业组映射
南昌医学院,208,无专业组映射
南昌医学院,209,无专业组映射
南昌医学院,210,无专业组映射
南昌医学院,211,无专业组映射
南昌医学院,212,无专业组映射
南昌医学院,213,无专业组映射
南昌医学院,214,无专业组映射
南昌医学院,215,无专业组映射
南昌医学院,216,无专业组映射
南昌医学院,206,无专业组映射
江西师范大学科学技术学院,209,无专业组映射
江西师范大学科学技术学院,210,无专业组映射
江西师范大学科学技术学院,211,无专业组映射
江西师范大学科学技术学院,207,无专业组映射
江西师范大学科学技术学院,208,无专业组映射
赣南师范大学科技学院,219,无专业组映射
赣南师范大学科技学院,220,无专业组映射
赣南师范大学科技学院,221,无专业组映射
赣南师范大学科技学院,222,无专业组映射
赣南师范大学科技学院,223,无专业组映射
赣南师范大学科技学院,215,无专业组映射
赣南师范大学科技学院,216,无专业组映射
赣南师范大学科技学院,217,无专业组映射
赣南师范大学科技学院,218,无专业组映射
南昌应用技术师范学院,209,无专业组映射
南昌应用技术师范学院,206,无专业组映射
南昌应用技术师范学院,207,无专业组映射
南昌应用技术师范学院,208,无专业组映射
江西财经大学现代经济管理学院,209,无专业组映射
江西财经大学现代经济管理学院,210,无专业组映射
江西财经大学现代经济管理学院,207,无专业组映射
江西财经大学现代经济管理学院,208,无专业组映射
江西财经大学现代经济管理学院(联合培养),213,无专业组映射
江西财经大学现代经济管理学院(联合培养),212,无专业组映射
阳光学院,206,无专业组映射
阳光学院,205,无专业组映射
阳光学院(中外合作办学),207,无专业组映射
厦门大学嘉庚学院,211,无专业组映射
厦门大学嘉庚学院,212,无专业组映射
厦门大学嘉庚学院,213,无专业组映射
厦门大学嘉庚学院,209,无专业组映射
厦门大学嘉庚学院,210,无专业组映射
福州大学至诚学院,208,无专业组映射
福州大学至诚学院,209,无专业组映射
福州大学至诚学院,210,无专业组映射
福州大学至诚学院,206,无专业组映射
福州大学至诚学院,207,无专业组映射
集美大学诚毅学院,209,无专业组映射
集美大学诚毅学院,"育
210",无专业组映射
集美大学诚毅学院,207,无专业组映射
集美大学诚毅学院,208,无专业组映射
福建师范大学协和学院,204,无专业组映射
福建师范大学协和学院,205,无专业组映射
福建师范大学协和学院,203,无专业组映射
郑州财经学院,205,无专业组映射
郑州财经学院,204,无专业组映射
"教
郑州财经学院",206,无专业组映射
商丘工学院,202,无专业组映射
河南开封科技传媒学院,202,无专业组映射
信阳学院,204,无专业组映射
信阳学院,203,无专业组映射
"省
豫北医学院",203,无专业组映射
豫北医学院,204,无专业组映射
兰州工商学院,204,无专业组映射
兰州工商学院,203,无专业组映射
兰州博文科技学院,204,无专业组映射
兰州博文科技学院,203,无专业组映射
"东
北海艺术设计学院",208,无专业组映射
山西工学院,202,无专业组映射
山西电子科技学院,203,无专业组映射
山西电子科技学院,204,无专业组映射
"广
山西晋中理工学院",204,无专业组映射
新疆理工学院,211,无专业组映射
新疆理工学院,212,无专业组映射
新疆理工学院,213,无专业组映射
新疆理工学院,214,无专业组映射
新疆理工学院,209,无专业组映射
新疆理工学院,210,无专业组映射
新疆第二医学院,206,无专业组映射
新疆第二医学院,207,无专业组映射
新疆第二医学院,208,无专业组映射
新疆第二医学院,205,无专业组映射
新疆科技学院,207,无专业组映射
新疆科技学院,208,无专业组映射
新疆科技学院,209,无专业组映射
新疆科技学院,210,无专业组映射
新疆科技学院,206,无专业组映射
无锡太湖学院,206,无专业组映射
无锡太湖学院,207,无专业组映射
无锡太湖学院,208,无专业组映射
无锡太湖学院,"育
205",无专业组映射
河北工程大学科信学院,205,无专业组映射
河北工程大学科信学院,206,无专业组映射
河北工程大学科信学院,204,无专业组映射
中国矿业大学徐海学院,207,无专业组映射
中国矿业大学徐海学院,208,无专业组映射
中国矿业大学徐海学院,205,无专业组映射
中国矿业大学徐海学院,206,无专业组映射
重庆外语外事学院,207,无专业组映射
重庆外语外事学院,208,无专业组映射
重庆外语外事学院,206,无专业组映射
重庆对外经贸学院,207,无专业组映射
重庆对外经贸学院,208,无专业组映射
重庆对外经贸学院,205,无专业组映射
重庆对外经贸学院,206,无专业组映射
重庆财经学院,207,无专业组映射
重庆财经学院,208,无专业组映射
石家庄铁道大学四方学院,206,无专业组映射
石家庄铁道大学四方学院,204,无专业组映射
河北地质大学华信学院,205,无专业组映射
河北地质大学华信学院,206,无专业组映射
河北地质大学华信学院,204,无专业组映射
山西科技学院,206,无专业组映射
长春电子科技学院,204,无专业组映射
长春电子科技学院,203,无专业组映射
长春财经学院,204,无专业组映射
长春财经学院,203,无专业组映射
吉林建筑科技学院,203,无专业组映射
吉林建筑科技学院,204,无专业组映射
长春科技学院,203,无专业组映射
长春科技学院,204,无专业组映射
辽宁中医药大学杏林学院,"育
202",无专业组映射
辽宁何氏医学院,202,无专业组映射
蚌埠工商学院,204,无专业组映射
蚌埠工商学院,203,无专业组映射
安徽信息工程学院,202,无专业组映射
"教
马鞍山学院",204,无专业组映射
合肥城市学院,204,无专业组映射
合肥城市学院,203,无专业组映射
安徽医科大学临床医学院,202,无专业组映射
阜阳理工学院,202,无专业组映射
"省
吉林师范大学博达学院",208,无专业组映射
昆明文理学院,210,无专业组映射
昆明文理学院,211,无专业组映射
昆明文理学院,208,无专业组映射
昆明文理学院,209,无专业组映射
昆明理工大学津桥学院,209,无专业组映射
昆明理工大学津桥学院,211,无专业组映射
昆明理工大学津桥学院,212,无专业组映射
昆明理工大学津桥学院,207,无专业组映射
昆明理工大学津桥学院,208,无专业组映射
"东
昆明理工大学津桥学院",210,无专业组映射
重庆移通学院,205,无专业组映射
重庆移通学院,204,无专业组映射
"广
重庆移通学院",206,无专业组映射
新疆政法学院,211,无专业组映射
新疆政法学院,212,无专业组映射
新疆政法学院,213,无专业组映射
新疆政法学院,214,无专业组映射
新疆政法学院,208,无专业组映射
新疆政法学院,209,无专业组映射
新疆政法学院,210,无专业组映射
大连东软信息学院,203,无专业组映射
大连东软信息学院,204,无专业组映射
上海视觉艺术学院,212,无专业组映射
上海视觉艺术学院,211,无专业组映射
武汉学院,205,无专业组映射
武汉学院,204,无专业组映射
上海外国语大学贤达经济人文学院,204,无专业组映射
上海外国语大学贤达经济人文学院,203,无专业组映射
上海外国语大学贤达经济人文学院,205,无专业组映射
柳州工学院,205,无专业组映射
柳州工学院,204,无专业组映射
广西民族大学相思湖学院,205,无专业组映射
广西民族大学相思湖学院,206,无专业组映射
广西民族大学相思湖学院,204,无专业组映射
桂林学院,207,无专业组映射
桂林学院,208,无专业组映射
桂林学院,206,无专业组映射
南宁师范大学师园学院,205,无专业组映射
南宁师范大学师园学院,206,无专业组映射
南宁师范大学师园学院,204,无专业组映射
广西中医药大学赛恩斯新医药学院,206,无专业组映射
广西中医药大学赛恩斯新医药学院,207,无专业组映射
广西中医药大学赛恩斯新医药学院,208,无专业组映射
桂林信息科技学院,210,无专业组映射
桂林信息科技学院,211,无专业组映射
桂林信息科技学院,212,无专业组映射
桂林信息科技学院,208,无专业组映射
桂林信息科技学院,209,无专业组映射
南宁理工学院,208,无专业组映射
南宁理工学院,209,无专业组映射
南宁理工学院,207,无专业组映射
贵阳信息科技学院,205,无专业组映射
贵阳信息科技学院,206,无专业组映射
贵阳信息科技学院,204,无专业组映射
贵阳人文科技学院,206,无专业组映射
贵阳人文科技学院,205,无专业组映射
遵义医科大学医学与科技学院,202,无专业组映射
南京理工大学紫金学院,205,无专业组映射
南京理工大学紫金学院,206,无专业组映射
南京理工大学紫金学院,204,无专业组映射
南京航空航天大学金城学院,214,无专业组映射
南京航空航天大学金城学院,215,无专业组映射
南京航空航天大学金城学院,216,无专业组映射
南京航空航天大学金城学院,211,无专业组映射
南京航空航天大学金城学院,212,无专业组映射
南京航空航天大学金城学院,213,无专业组映射
广州华立学院,201,无专业组映射
广州华立学院,"育
202",无专业组映射
广州华立学院,204,无专业组映射
广州华立学院,205,无专业组映射
广州华立学院,207,无专业组映射
广州华立学院,208,无专业组映射
广州华立学院,210,无专业组映射
广州华立学院,211,无专业组映射
广州华立学院(联合培养),203,无专业组映射
广州华立学院(联合培养),"育
209",无专业组映射
"教
广州华立学院",206,无专业组映射
广州应用科技学院,213,无专业组映射
广州应用科技学院,214,无专业组映射
广州应用科技学院,216,无专业组映射
广州应用科技学院,217,无专业组映射
广州应用科技学院,218,无专业组映射
广州应用科技学院,220,无专业组映射
广州应用科技学院,221,无专业组映射
广州应用科技学院,224,无专业组映射
广州应用科技学院,202,无专业组映射
广州应用科技学院,204,无专业组映射
广州应用科技学院,205,无专业组映射
广州应用科技学院,206,无专业组映射
广州应用科技学院,208,无专业组映射
"省
广州应用科技学院",215,无专业组映射
"省
广州应用科技学院",207,无专业组映射
"东
广州应用科技学院",219,无专业组映射
广州应用科技学院(校企联合培养),222,无专业组映射
"广
广州应用科技学院",223,无专业组映射
广州应用科技学院(联合培养),225,无专业组映射
广州应用科技学院(联合培养),226,无专业组映射
广州应用科技学院(联合培养),209,无专业组映射
天津商业大学宝德学院,216,无专业组映射
天津商业大学宝德学院,217,无专业组映射
天津商业大学宝德学院,218,无专业组映射
天津商业大学宝德学院,219,无专业组映射
天津商业大学宝德学院,212,无专业组映射
天津商业大学宝德学院,213,无专业组映射
天津商业大学宝德学院,214,无专业组映射
天津商业大学宝德学院,215,无专业组映射
天津医科大学临床医学院,206,无专业组映射
天津医科大学临床医学院,207,无专业组映射
天津医科大学临床医学院,208,无专业组映射
天津医科大学临床医学院,205,无专业组映射
长春人文学院,207,无专业组映射
长春人文学院,208,无专业组映射
长春人文学院,206,无专业组映射
电子科技大学成都学院,208,无专业组映射
电子科技大学成都学院,209,无专业组映射
电子科技大学成都学院,207,无专业组映射
武汉华夏理工学院,206,无专业组映射
武汉华夏理工学院,207,无专业组映射
武汉华夏理工学院,205,无专业组映射
广州商学院,204,无专业组映射
广州商学院,205,无专业组映射
广州商学院,208,无专业组映射
广州商学院,201,无专业组映射
广州商学院,203,无专业组映射
广州商学院(中外合作办学),206,无专业组映射
广州商学院(中外合作办学),202,无专业组映射
广州商学院(联合培养),207,无专业组映射
成都理工大学工程技术学院,204,无专业组映射
成都理工大学工程技术学院,203,无专业组映射
四川传媒学院,215,无专业组映射
四川传媒学院,216,无专业组映射
四川传媒学院,214,无专业组映射
四川传媒学院,217,无专业组映射
成都银杏酒店管理学院,205,无专业组映射
成都银杏酒店管理学院,206,无专业组映射
成都银杏酒店管理学院,204,无专业组映射
成都外国语学院,205,无专业组映射
成都外国语学院,204,无专业组映射
西北大学现代学院,210,无专业组映射
西北大学现代学院,209,无专业组映射
西安建筑科技大学华清学院,202,无专业组映射
西安工商学院,205,无专业组映射
西安工商学院,206,无专业组映射
西安工商学院,204,无专业组映射
珠海科技学院,208,无专业组映射
珠海科技学院,209,无专业组映射
珠海科技学院,210,无专业组映射
珠海科技学院,207,无专业组映射
武汉传媒学院,"育
214",无专业组映射
武汉传媒学院,215,无专业组映射
武汉传媒学院,213,无专业组映射
南京传媒学院,215,无专业组映射
成都医学院,202,无专业组映射
"教
广州工商学院",211,无专业组映射
广州工商学院,212,无专业组映射
广州工商学院,213,无专业组映射
广州工商学院,214,无专业组映射
广州工商学院,217,无专业组映射
广州工商学院,218,无专业组映射
广州工商学院,220,无专业组映射
广州工商学院,221,无专业组映射
广州工商学院,222,无专业组映射
广州工商学院,201,无专业组映射
广州工商学院,202,无专业组映射
广州工商学院,203,无专业组映射
广州工商学院,204,无专业组映射
广州工商学院,205,无专业组映射
广州工商学院,206,无专业组映射
"省
广州工商学院",215,无专业组映射
广州工商学院(国际班),216,无专业组映射
"东
广州工商学院",219,无专业组映射
"广
广州工商学院(中外合作办学-联合培养)",223,无专业组映射
广州科技职业技术大学,203,无专业组映射
广州科技职业技术大学,201,无专业组映射
广州科技职业技术大学(校企联合培养),208,无专业组映射
广州科技职业技术大学(校企联合培养),210,无专业组映射
广州科技职业技术大学(校企联合培养),209,无专业组映射
广东科技学院,205,无专业组映射
广东科技学院,206,无专业组映射
广东科技学院,207,无专业组映射
广东科技学院,211,无专业组映射
广东科技学院,201,无专业组映射
广东科技学院,204,无专业组映射
广东科技学院(联合培养),208,无专业组映射
广东科技学院(联合培养),209,无专业组映射
广东科技学院(联合培养),210,无专业组映射
广东科技学院(联合培养),"育
202",无专业组映射
广东科技学院(联合培养),203,无专业组映射
广东理工学院,204,无专业组映射
广东理工学院,205,无专业组映射
广东理工学院,206,无专业组映射
广东理工学院,207,无专业组映射
广东理工学院,208,无专业组映射
广东理工学院,209,无专业组映射
广东理工学院,201,无专业组映射
广东理工学院,203,无专业组映射
广东理工学院,212,无专业组映射
广东工商职业技术大学,201,无专业组映射
广东工商职业技术大学,202,无专业组映射
广东工商职业技术大学,209,无专业组映射
广东工商职业技术大学,210,无专业组映射
广东工商职业技术大学,211,无专业组映射
广东工商职业技术大学,203,无专业组映射
新疆天山职业技术大学,204,无专业组映射
新疆天山职业技术大学,203,无专业组映射
黑河学院,209,无专业组映射
黑河学院,210,无专业组映射
黑河学院,212,无专业组映射
黑河学院,207,无专业组映射
福州外语外贸学院,207,无专业组映射
福州外语外贸学院,208,无专业组映射
福州外语外贸学院,206,无专业组映射
泉州信息工程学院(联合培养),208,无专业组映射
泉州信息工程学院,209,无专业组映射
泉州信息工程学院,211,无专业组映射
泉州信息工程学院,207,无专业组映射
泉州信息工程学院(中外合作办学),210,无专业组映射
福州理工学院,203,无专业组映射
福州理工学院,204,无专业组映射
豫章师范学院(学分互认),213,无专业组映射
豫章师范学院(学分互认),"育
214",无专业组映射
江西软件职业技术大学,206,无专业组映射
江西软件职业技术大学,204,无专业组映射
江西软件职业技术大学,205,无专业组映射
长沙师范学院,205,无专业组映射
长沙师范学院,206,无专业组映射
长沙师范学院,204,无专业组映射
"教
湖南应用技术学院",206,无专业组映射
肇庆医学院,201,无专业组映射
肇庆医学院,202,无专业组映射
肇庆医学院,203,无专业组映射
肇庆医学院,205,无专业组映射
"省
肇庆医学院",204,无专业组映射
琼台师范学院,215,无专业组映射
琼台师范学院,217,无专业组映射
琼台师范学院,212,无专业组映射
琼台师范学院,213,无专业组映射
琼台师范学院(中外合作办学),216,无专业组映射
琼台师范学院(中外合作办学),214,无专业组映射
"东
四川工业科技学院",204,无专业组映射
广西外国语学院,207,无专业组映射
广西外国语学院,208,无专业组映射
广西外国语学院,206,无专业组映射
南京理工大学泰州科技学院,203,无专业组映射
"广
南京理工大学泰州科技学院",204,无专业组映射
东莞城市学院(联合培养),212,无专业组映射
东莞城市学院(联合培养),213,无专业组映射
东莞城市学院(联合培养),202,无专业组映射
东莞城市学院,214,无专业组映射
东莞城市学院,215,无专业组映射
东莞城市学院,216,无专业组映射
东莞城市学院,217,无专业组映射
东莞城市学院,218,无专业组映射
东莞城市学院,203,无专业组映射
东莞城市学院,204,无专业组映射
东莞城市学院,205,无专业组映射
三亚学院,219,无专业组映射
三亚学院,220,无专业组映射
三亚学院,222,无专业组映射
三亚学院,223,无专业组映射
三亚学院,224,无专业组映射
三亚学院,215,无专业组映射
三亚学院,216,无专业组映射
三亚学院,218,无专业组映射
三亚学院,225,无专业组映射
三亚学院,226,无专业组映射
三亚学院(中外合作办学),221,无专业组映射
三亚学院(中外合作办学),217,无专业组映射
上海师范大学天华学院,203,无专业组映射
上海师范大学天华学院,204,无专业组映射
西安明德理工学院,205,无专业组映射
西安明德理工学院,206,无专业组映射
西安明德理工学院,204,无专业组映射
天津理工大学中环信息学院,205,无专业组映射
天津理工大学中环信息学院,206,无专业组映射
天津理工大学中环信息学院,204,无专业组映射
北京科技大学天津学院,212,无专业组映射
北京科技大学天津学院,213,无专业组映射
北京科技大学天津学院,214,无专业组映射
北京科技大学天津学院,210,无专业组映射
北京科技大学天津学院,211,无专业组映射
北京中医药大学东方学院,211,无专业组映射
北京中医药大学东方学院,212,无专业组映射
北京中医药大学东方学院,214,无专业组映射
北京中医药大学东方学院,"育
208",无专业组映射
北京中医药大学东方学院,209,无专业组映射
北京中医药大学东方学院,210,无专业组映射
广州新华学院,203,无专业组映射
广州新华学院,204,无专业组映射
广州新华学院,206,无专业组映射
广州新华学院,202,无专业组映射
成都锦城学院,208,无专业组映射
成都锦城学院,209,无专业组映射
成都锦城学院,207,无专业组映射
南京工业大学浦江学院,205,无专业组映射
南京工业大学浦江学院,206,无专业组映射
南京工业大学浦江学院,204,无专业组映射
南京师范大学中北学院,207,无专业组映射
南京师范大学中北学院,208,无专业组映射
南京师范大学中北学院,"育
209",无专业组映射
广西城市职业大学,205,无专业组映射
广西城市职业大学,204,无专业组映射
湖南交通工程学院,206,无专业组映射
湖南交通工程学院,207,无专业组映射
"教
湖南交通工程学院",208,无专业组映射
湖南软件职业技术大学,202,无专业组映射
湖南汽车工程职业大学,202,无专业组映射
辽宁传媒学院,205,无专业组映射
辽宁传媒学院,204,无专业组映射
"省
南京医科大学康达学院",211,无专业组映射
南京医科大学康达学院,212,无专业组映射
南京医科大学康达学院,213,无专业组映射
南京医科大学康达学院,214,无专业组映射
南京医科大学康达学院,209,无专业组映射
南京医科大学康达学院,210,无专业组映射
"东
无锡学院",209,无专业组映射
无锡学院,210,无专业组映射
无锡学院,211,无专业组映射
无锡学院,208,无专业组映射
无锡学院(中外合作办学),212,无专业组映射
"广
苏州城市学院",206,无专业组映射
"广
苏州城市学院",204,无专业组映射
苏州大学应用技术学院,205,无专业组映射
苏州大学应用技术学院,206,无专业组映射
苏州大学应用技术学院,204,无专业组映射
苏州科技大学天平学院,203,无专业组映射
苏州科技大学天平学院,204,无专业组映射
江苏大学京江学院,205,无专业组映射
江苏大学京江学院,206,无专业组映射
江苏大学京江学院,204,无专业组映射
江苏大学京江学院,207,无专业组映射
扬州大学广陵学院,208,无专业组映射
扬州大学广陵学院,209,无专业组映射
扬州大学广陵学院,210,无专业组映射
扬州大学广陵学院,206,无专业组映射
扬州大学广陵学院,207,无专业组映射
江苏师范大学科文学院,209,无专业组映射
江苏师范大学科文学院,210,无专业组映射
江苏师范大学科文学院,211,无专业组映射
江苏师范大学科文学院,207,无专业组映射
江苏师范大学科文学院,208,无专业组映射
南京邮电大学通达学院,203,无专业组映射
南京邮电大学通达学院,204,无专业组映射
南京财经大学红山学院,204,无专业组映射
南京财经大学红山学院,203,无专业组映射
江苏科技大学苏州理工学院,205,无专业组映射
江苏科技大学苏州理工学院,206,无专业组映射
江苏科技大学苏州理工学院,204,无专业组映射
常州大学怀德学院,205,无专业组映射
常州大学怀德学院,206,无专业组映射
常州大学怀德学院,204,无专业组映射
南通大学杏林学院,203,无专业组映射
南通大学杏林学院,204,无专业组映射
南京审计大学金审学院,208,无专业组映射
南京审计大学金审学院,210,无专业组映射
南京审计大学金审学院,206,无专业组映射
青岛工学院,209,无专业组映射
青岛工学院,211,无专业组映射
青岛工学院,212,无专业组映射
青岛工学院,207,无专业组映射
青岛工学院,208,无专业组映射
齐鲁理工学院,203,无专业组映射
烟台科技学院,204,无专业组映射
烟台科技学院,203,无专业组映射
西安信息职业大学,202,无专业组映射
西南财经大学天府学院,204,无专业组映射
西南财经大学天府学院,203,无专业组映射
天津仁爱学院,211,无专业组映射
天津仁爱学院,212,无专业组映射
天津仁爱学院,213,无专业组映射
天津仁爱学院,208,无专业组映射
天津仁爱学院,209,无专业组映射
天津仁爱学院,210,无专业组映射
四川大学锦江学院,216,无专业组映射
四川大学锦江学院,"育
217",无专业组映射
四川大学锦江学院,218,无专业组映射
四川大学锦江学院,214,无专业组映射
西安科技大学高新学院(国际班),206,无专业组映射
西安科技大学高新学院(中外合作办学),207,无专业组映射
"教
四川文化艺术学院",214,无专业组映射
福建农林大学金山学院(中外合作办学),204,无专业组映射
福建农林大学金山学院(中外合作办学),203,无专业组映射
天津财经大学珠江学院,204,无专业组映射
天津财经大学珠江学院,203,无专业组映射
湖北第二师范学院,207,无专业组映射
湖北第二师范学院,205,无专业组映射
"省
湖北第二师范学院(中外合作办学)",208,无专业组映射
太原工业学院,204,无专业组映射
太原工业学院,205,无专业组映射
民政职业大学,208,无专业组映射
民政职业大学,210,无专业组映射
民政职业大学,206,无专业组映射
民政职业大学,"育
207",无专业组映射
"东
民政职业大学",209,无专业组映射
宿迁学院,206,无专业组映射
宿迁学院,207,无专业组映射
宿迁学院,205,无专业组映射
"广
宿迁学院",208,无专业组映射
海南科技职业大学,204,无专业组映射
海南科技职业大学,203,无专业组映射
沧州交通学院,209,无专业组映射
沧州交通学院,210,无专业组映射
沧州交通学院,211,无专业组映射
沧州交通学院,212,无专业组映射
沧州交通学院,208,无专业组映射
皖江工学院,202,无专业组映射
上海财经大学浙江学院,205,无专业组映射
上海财经大学浙江学院,206,无专业组映射
上海财经大学浙江学院,204,无专业组映射
贵州师范学院,204,无专业组映射
贵州师范学院,203,无专业组映射
河北东方学院,207,无专业组映射
河北东方学院,208,无专业组映射
河北东方学院,209,无专业组映射
河北东方学院,210,无专业组映射
运城职业技术大学,207,无专业组映射
运城职业技术大学,208,无专业组映射
运城职业技术大学,205,无专业组映射
运城职业技术大学,206,无专业组映射
西南交通大学希望学院,202,无专业组映射
齐鲁师范学院,203,无专业组映射
齐鲁师范学院(中外合作办学),204,无专业组映射
山东青年政治学院,205,无专业组映射
山东青年政治学院,206,无专业组映射
广东第二师范学院,201,无专业组映射
广东第二师范学院,202,无专业组映射
广东第二师范学院,203,无专业组映射
广东第二师范学院,204,无专业组映射
广东第二师范学院,206,无专业组映射
广东第二师范学院,207,无专业组映射
广东第二师范学院,208,无专业组映射
广东第二师范学院,210,无专业组映射
广东第二师范学院,215,无专业组映射
广东第二师范学院,211,无专业组映射
广东第二师范学院,212,无专业组映射
广东第二师范学院,213,无专业组映射
广东第二师范学院,216,无专业组映射
广东第二师范学院(学分互认),226,无专业组映射
广东第二师范学院(学分互认),227,无专业组映射
广东第二师范学院(学分互认),228,无专业组映射
广东第二师范学院(学分互认),229,无专业组映射
广东第二师范学院(学分互认),230,无专业组映射
广东第二师范学院(学分互认),231,无专业组映射
广东第二师范学院(学分互认),232,无专业组映射
广东第二师范学院(学分互认),233,无专业组映射
广东第二师范学院(学分互认),234,无专业组映射
广东第二师范学院(学分互认),235,无专业组映射
南方科技大学,"育
201",无专业组映射
南方科技大学(中外合作办学),202,无专业组映射
青岛电影学院,211,无专业组映射
青岛电影学院,210,无专业组映射
成都师范学院,211,无专业组映射
成都师范学院,213,无专业组映射
成都师范学院,214,无专业组映射
成都师范学院,209,无专业组映射
成都师范学院,210,无专业组映射
"教
成都师范学院",212,无专业组映射
四川电影电视学院,214,无专业组映射
四川电影电视学院,213,无专业组映射
"省
四川电影电视学院",215,无专业组映射
中国科学院大学,202,无专业组映射
河北中医药大学,203,无专业组映射
河北中医药大学,204,无专业组映射
河北中医药大学,206,无专业组映射
河北中医药大学,207,无专业组映射
"东
河北中医药大学",205,无专业组映射
山西传媒学院,209,无专业组映射
山西传媒学院,207,无专业组映射
"广
山西传媒学院",210,无专业组映射
南昌师范学院,211,无专业组映射
南昌师范学院,212,无专业组映射
南昌师范学院,213,无专业组映射
南昌师范学院,214,无专业组映射
南昌师范学院,209,无专业组映射
南昌师范学院,210,无专业组映射
贵州理工学院,202,无专业组映射
贵州理工学院,203,无专业组映射
贵州理工学院,204,无专业组映射
山西工程技术学院,205,无专业组映射
山西工程技术学院,206,无专业组映射
山西工程技术学院,204,无专业组映射
中国社会科学院大学,208,无专业组映射
中国社会科学院大学,205,无专业组映射
中国社会科学院大学,206,无专业组映射
中国社会科学院大学,207,无专业组映射
滇西应用技术大学,204,无专业组映射
滇西应用技术大学,205,无专业组映射
滇西应用技术大学,203,无专业组映射
茅台学院,204,无专业组映射
茅台学院,205,无专业组映射
茅台学院,206,无专业组映射
茅台学院,207,无专业组映射
茅台学院,208,无专业组映射
郑州西亚斯学院(中外合作办学),208,无专业组映射
郑州西亚斯学院(中外合作办学),206,无专业组映射
郑州西亚斯学院,209,无专业组映射
郑州西亚斯学院,207,无专业组映射
深圳技术大学,201,无专业组映射
深圳技术大学,202,无专业组映射
深圳技术大学,203,无专业组映射
海南比勒费尔德应用科学大学(中外合作办学),204,无专业组映射
海南比勒费尔德应用科学大学(中外合作办学),205,无专业组映射
重庆中医药学院,204,无专业组映射
重庆中医药学院,203,无专业组映射
香港城市大学(东莞)(内地香港合作办学),201,无专业组映射
深圳理工大学,201,无专业组映射
青海理工学院,204,无专业组映射
青海理工学院,205,无专业组映射
大湾区大学,201,无专业组映射
河北石油职业技术大学,204,无专业组映射
河北石油职业技术大学,203,无专业组映射
河北科技工程职业技术大学,205,无专业组映射
河北科技工程职业技术大学,206,无专业组映射
河北科技工程职业技术大学,204,无专业组映射
河北工业职业技术大学,205,无专业组映射
河北工业职业技术大学,"育
206",无专业组映射
河北工业职业技术大学,207,无专业组映射
河北工业职业技术大学,208,无专业组映射
河北工业职业技术大学,209,无专业组映射
河北工业职业技术大学,204,无专业组映射
"教
广西农业职业技术大学",204,无专业组映射
贵阳康养职业大学,205,无专业组映射
贵阳康养职业大学,206,无专业组映射
贵阳康养职业大学,204,无专业组映射
兰州资源环境职业技术大学,203,无专业组映射
"省
兰州资源环境职业技术大学",204,无专业组映射
兰州石化职业技术大学,202,无专业组映射
宁波诺丁汉大学(中外合作办学),207,无专业组映射
宁波诺丁汉大学(中外合作办学),208,无专业组映射
宁波诺丁汉大学(中外合作办学),205,无专业组映射
宁波诺丁汉大学(中外合作办学),206,无专业组映射
"东
西交利物浦大学(中外合作办学)",205,无专业组映射
西交利物浦大学(中外合作办学),206,无专业组映射
西交利物浦大学(中外合作办学),204,无专业组映射
北师香港浸会大学(内地香港合作办学),202,无专业组映射
北师香港浸会大学(内地香港合作办学),203,无专业组映射
北师香港浸会大学(内地香港合作办学),201,无专业组映射
"广
温州肯恩大学(中外合作办学)",205,无专业组映射
温州肯恩大学(中外合作办学),206,无专业组映射
温州肯恩大学(中外合作办学),"育
204",无专业组映射
深圳北理莫斯科大学(中外合作办学),201,无专业组映射
深圳北理莫斯科大学(中外合作办学),202,无专业组映射
深圳北理莫斯科大学(中外合作办学),203,无专业组映射
深圳北理莫斯科大学(中外合作办学),204,无专业组映射
广东以色列理工学院(中外合作办学),201,无专业组映射
哈尔滨工业大学(深圳),203,无专业组映射
哈尔滨工业大学(深圳),201,无专业组映射
哈尔滨工业大学(深圳)(中外合作办学),204,无专业组映射
北京大学医学部,206,无专业组映射
北京大学医学部,207,无专业组映射
北京大学医学部,208,无专业组映射
北京大学医学部,209,无专业组映射
北京大学医学部,205,无专业组映射
中国人民大学(苏州校区)(中外合作办学),205,无专业组映射
中国人民大学(苏州校区)(中外合作办学),206,无专业组映射
北京交通大学(威海校区)(中外合作办学),206,无专业组映射
北京交通大学(威海校区)(中外合作办学),207,无专业组映射
北京交通大学(威海校区)(中外合作办学),208,无专业组映射
北京交通大学(威海校区)(中外合作办学),205,无专业组映射
北京师范大学(珠海校区),210,无专业组映射
北京师范大学(珠海校区),211,无专业组映射
北京师范大学(珠海校区),208,无专业组映射
大连理工大学(盘锦校区),205,无专业组映射
大连理工大学(盘锦校区),206,无专业组映射
大连理工大学(盘锦校区)(中外合作办学),207,无专业组映射
东北大学秦皇岛分校,210,无专业组映射
