university_name,university_code,group_code,category,batch,subjects,plan_total,major_count,sample_majors
深圳信息职业技术大学,12957,501,物理,专科批,不限,150,6,"软件技术, 计算机应用技术, 计算机网络技术, 大数据技术, 人工智能技术应用"
深圳信息职业技术大学,12957,502,物理,专科批,不限,146,7,"移动互联应用技术, 区块链技术应用, 现代移动通信技术, 智能互联网络技术, 物联网应用技术"
深圳信息职业技术大学,12957,503,物理,专科批,不限,244,15,"集成电路技术, 智能产品开发与应用, 智能光电技术应用, 虚拟现实技术应用, 机械设计与制造"
深圳信息职业技术大学,12957,504,物理,专科批,不限,128,12,"电子商务, 现代物流管理, 关务与外贸服务, 文化产业经营与管理, 工商企业管理"
深圳信息职业技术大学,12957,505,物理,专科批,不限,34,3,"城市轨道交通运营管理, 环境工程技术, 环境监测技术"
深圳信息职业技术大学,12957,506,物理,专科批,不限,7,1,广播影视节目制作
深圳信息职业技术大学,12957,507,物理,专科批,不限,4,1,学前教育
深圳信息职业技术大学,12957,508,物理,专科批,不限,256,6,"软件技术, 计算机应用技术, 计算机网络技术, 大数据技术, 人工智能技术应用"
深圳信息职业技术大学,12957,509,物理,专科批,不限,248,7,"移动互联应用技术, 区块链技术应用, 现代移动通信技术, 智能互联网络技术, 物联网应用技术"
深圳信息职业技术大学,12957,510,物理,专科批,不限,422,15,"集成电路技术, 智能产品开发与应用, 智能光电技术应用, 虚拟现实技术应用, 机械设计与制造"
深圳信息职业技术大学,12957,511,物理,专科批,不限,217,12,"电子商务, 现代物流管理, 关务与外贸服务, 文化产业经营与管理, 工商企业管理"
深圳信息职业技术大学,12957,512,物理,专科批,不限,58,3,"城市轨道交通运营管理, 环境工程技术, 环境监测技术"
深圳信息职业技术大学,12957,513,物理,专科批,不限,10,1,广播影视节目制作
深圳信息职业技术大学,12957,514,物理,专科批,不限,5,1,学前教育
深圳信息职业技术大学,12957,515,历史,专科批,不限,28,4,"计算机应用技术, 计算机网络技术, 云计算技术应用, 数字媒体技术"
深圳信息职业技术大学,12957,517,历史,专科批,不限,52,12,"虚拟现实技术应用, 机械设计与制造, 智能控制技术, 智能光电制造技术, 工业设计"
深圳信息职业技术大学,12957,518,历史,专科批,不限,186,12,"电子商务, 现代物流管理, 关务与外贸服务, 文化产业经营与管理, 工商企业管理"
深圳信息职业技术大学,12957,519,历史,专科批,不限,18,3,"城市轨道交通运营管理, 环境工程技术, 环境监测技术"
深圳信息职业技术大学,12957,520,历史,专科批,不限,10,1,广播影视节目制作
深圳信息职业技术大学,12957,521,历史,专科批,不限,12,1,学前教育
深圳信息职业技术大学,12957,522,历史,专科批,不限,43,3,"计算机应用技术, 计算机网络技术, 数字媒体技术"
深圳信息职业技术大学,12957,523,历史,专科批,不限,7,1,云计算技术应用
深圳信息职业技术大学,12957,524,历史,专科批,不限,88,12,"虚拟现实技术应用, 机械设计与制造, 智能控制技术, 智能光电制造技术, 工业设计"
深圳信息职业技术大学,12957,525,历史,专科批,不限,318,12,"电子商务, 现代物流管理, 关务与外贸服务, 文化产业经营与管理, 工商企业管理"
深圳信息职业技术大学,12957,526,历史,专科批,不限,31,3,"城市轨道交通运营管理, 环境工程技术, 环境监测技术"
深圳信息职业技术大学,12957,527,历史,专科批,不限,17,1,广播影视节目制作
深圳信息职业技术大学,12957,528,历史,专科批,不限,21,1,学前教育
深圳信息职业技术大学,12957,533,物理,专科批,不限,30,1,现代物流管理
深圳信息职业技术大学,12957,534,历史,专科批,不限,10,1,现代物流管理
深圳职业技术大学,11113,518,历史,专科批,不限,27,2,"金融服务与管理, 现代物流管理"
深圳职业技术大学,11113,525,历史,专科批,不限,34,5,"护理, 助产, 康复治疗技术, 眼视光技术, 智慧健康养老服务与管理"
深圳职业技术大学,11113,528,历史,专科批,不限,29,2,"金融服务与管理, 现代物流管理"
深圳职业技术大学,11113,538,物理,专科批,不限,33,3,"软件技术, 金融服务与管理, 现代物流管理"
深圳职业技术大学,11113,544,物理,专科批,不限,46,7,"材料工程技术, 精细化工技术, 分析检验技术, 食品质量与安全, 食品营养与健康"
深圳职业技术大学,11113,548,物理,专科批,不限,33,3,"软件技术, 金融服务与管理, 现代物流管理"
沈阳大学,11035,204,物理,本科批,不限,7,1,工业工程
沈阳大学,11035,206,物理,本科批,化学,6,1,自动化
沈阳工学院,13201,203,物理,本科批,不限,4,2,"会计学, 大数据管理与应用"
沈阳化工大学,10149,211,物理,本科批,化学,1,1,计算机科学与技术
沈阳化工大学,10149,213,物理,本科批,化学,2,1,能源与动力工程
沈阳建筑大学,10153,211,物理,本科批,不限,4,1,工程造价
沈阳建筑大学,10153,215,物理,本科批,化学,3,1,数据科学与大数据技术
沈阳建筑大学,10153,216,物理,本科批,化学,3,1,计算机科学与技术
沈阳农业大学,10157,208,物理,本科批,化学,4,1,电气工程及其自动化
沈阳师范大学,10166,202,历史,本科批,不限,4,1,金融学
沈阳医学院,10164,202,物理,本科批,化学,4,1,临床医学
石家庄医学高等专科学校,14018,506,历史,专科批,不限,5,2,"口腔医学, 临床医学"
石家庄医学高等专科学校,14018,508,物理,专科批,不限,5,2,"口腔医学, 临床医学"
顺德职业技术大学,10831,201,物理,本科批,化学,50,1,新材料与应用技术
顺德职业技术大学,10831,203,物理,本科批,不限,200,4,"智能制造工程技术, 制冷与空调工程, 机器人技术, 工业互联网技术"
顺德职业技术大学,10831,503,物理,专科批,不限,1098,34,"数字化设计与制造技术, 物联网应用技术, 大数据技术, 工业机器人技术, 机电一体化技术"
顺德职业技术大学,10831,504,物理,专科批,不限,371,8,"食品质量与安全, 应用化工技术, 分析检验技术, 药学, 中医学"
顺德职业技术大学,10831,505,物理,专科批,不限,11,1,市场营销
顺德职业技术大学,10831,506,物理,专科批,不限,324,34,"数字化设计与制造技术, 物联网应用技术, 大数据技术, 工业机器人技术, 机电一体化技术"
顺德职业技术大学,10831,507,物理,专科批,不限,101,8,"食品质量与安全, 应用化工技术, 分析检验技术, 药学, 中医学"
顺德职业技术大学,10831,508,物理,专科批,不限,3,1,市场营销
顺德职业技术大学,10831,509,历史,专科批,不限,181,25,"大数据技术, 计算机网络技术, 计算机应用技术, 软件技术, 环境监测技术"
顺德职业技术大学,10831,510,历史,专科批,不限,90,8,"食品质量与安全, 应用化工技术, 分析检验技术, 药学, 中医学"
顺德职业技术大学,10831,511,历史,专科批,不限,5,1,市场营销
顺德职业技术大学,10831,512,历史,专科批,不限,67,25,"大数据技术, 计算机网络技术, 计算机应用技术, 软件技术, 环境监测技术"
顺德职业技术大学,10831,513,历史,专科批,不限,30,8,"食品质量与安全, 应用化工技术, 分析检验技术, 药学, 中医学"
顺德职业技术大学,10831,514,历史,专科批,不限,2,1,市场营销
私立华联学院,11121,508,历史,专科批,不限,49,5,"计算机网络技术, 云计算技术应用, 智能网联汽车技术, 空中乘务, 机场运行服务与管理"
私立华联学院,11121,509,物理,专科批,不限,60,5,"计算机网络技术, 云计算技术应用, 智能网联汽车技术, 空中乘务, 机场运行服务与管理"
四川大学锦江学院,14039,217,物理,本科批,化学,6,3,"机械设计制造及其自动化, 智能制造工程, 智能科学与技术"
四川电影电视学院,14410,215,物理,本科批,化学,1,1,数字媒体技术
四川工业科技学院,13816,204,物理,本科批,化学,11,9,"机械设计制造及其自动化, 机器人工程, 新能源汽车工程, 计算机科学与技术, 软件工程"
四川国际标榜职业学院,12964,505,历史,专科批,不限,18,2,"家具设计与制造, 烹饪工艺与营养"
四川旅游学院,11552,202,物理,本科批,化学,2,1,建筑电气与智能化
四川师范大学,10636,216,物理,本科批,不限,2,1,会计学
四川师范大学,10636,217,物理,本科批,化学,3,1,数学与应用数学
四川师范大学,10636,703,历史,特殊类型招生批,不限,0,1,体育教育
四川师范大学,10636,704,物理,特殊类型招生批,不限,0,1,体育教育
四川外国语大学,10650,212,历史,本科批,不限,2,1,商务英语
四川外国语大学,10650,213,历史,本科批,不限,9,9,"国际经济与贸易, 财务管理, 旅游管理, 物流管理, 电子商务"
四川外国语大学,10650,214,历史,本科批,不限,1,1,物流管理
四川外国语大学,10650,217,物理,本科批,不限,2,1,商务英语
四川外国语大学,10650,219,物理,本科批,不限,1,1,物流管理
四川文化艺术学院,14043,214,物理,本科批,化学,2,1,宝石及材料工艺学
四川西南航空职业学院,14515,504,物理,专科批,不限,91,23,"民航空中安全保卫, 空中乘务, 民航安全技术管理, 应急救援技术, 消防救援技术"
四川现代职业学院,14176,504,物理,专科批,不限,14,7,"无人机应用技术, 生物制药技术, 药品质量与安全, 电子信息工程技术, 软件技术"
四川音乐学院,10654,209,历史,本科批,不限,2,1,艺术史论
四川音乐学院,10654,225,历史,本科批,不限,2,1,广播电视编导
四川音乐学院,10654,226,历史,本科批,不限,4,1,广播电视编导
四川邮电职业技术学院,12642,102,物理,专科提前批,不限,11,2,"现代移动通信技术, 现代通信技术"
苏州百年职业学院,13962,503,历史,专科批,不限,2,1,动漫制作技术
苏州百年职业学院,13962,504,物理,专科批,不限,3,1,软件技术
苏州城市学院,13983,206,物理,本科批,化学,20,4,"信息工程, 光电信息科学与工程, 电气工程及其自动化, 电气工程与智能控制"
苏州大学,10285,215,物理,本科批,化学,36,16,"数学类, 光电信息科学与工程, 智能测控工程, 纳米材料与技术, 计算机科学与技术"
苏州大学,10285,705,历史,特殊类型招生批,不限,0,1,体育教育
苏州大学,10285,707,物理,特殊类型招生批,不限,0,2,"运动康复, 体育教育"
苏州科技大学,10332,211,物理,本科批,不限,2,1,物流管理
苏州科技大学,10332,213,物理,本科批,化学,2,1,机械设计制造及其自动化
苏州卫生职业技术学院,12688,504,物理,专科批,不限,4,2,"医学影像技术, 护理"
宿迁学院,14160,208,物理,本科批,化学,5,2,"材料科学与工程, 材料成型及控制工程"
太湖创意职业技术学院,12918,504,物理,专科批,不限,1,1,现代物流管理
太原师范学院,10119,703,历史,特殊类型招生批,不限,0,1,体育教育
太原师范学院,10119,704,物理,特殊类型招生批,不限,0,1,体育教育
太原学院,11242,209,历史,本科批,不限,2,1,本科预科班
太原学院,11242,210,物理,本科批,不限,3,1,本科预科班
太原幼儿师范高等专科学校,14628,502,历史,专科批,不限,3,1,学前教育
泰山职业技术学院,13861,103,历史,专科提前批,不限,4,2,"计算机应用技术, 建筑工程技术"
泰山职业技术学院,13861,104,物理,专科提前批,不限,6,2,"计算机应用技术, 建筑工程技术"
天津财经大学,10070,208,历史,本科批,不限,2,1,金融学
天津财经大学,10070,210,物理,本科批,不限,5,1,金融学
天津城建大学,10792,213,历史,本科批,不限,2,1,建筑学
天津城建大学,10792,214,历史,本科批,不限,2,1,风景园林
天津城建大学,10792,216,物理,本科批,不限,4,1,工程管理
天津大学,10056,206,历史,本科批,不限,5,1,建筑学
天津电子信息职业技术学院,12720,502,物理,专科批,不限,5,1,信息安全技术应用
天津工业大学,10058,212,历史,本科批,不限,4,2,"金融学, 法学"
天津工业大学,10058,220,物理,本科批,化学,6,1,通信工程
天津科技大学,10057,209,历史,本科批,不限,2,1,财务管理
天津科技大学,10057,211,物理,本科批,不限,3,1,财务管理
天津科技大学,10057,213,物理,本科批,化学,3,1,计算机科学与技术
天津理工大学,10060,206,物理,本科批,不限,2,1,工商管理
天津理工大学,10060,207,物理,本科批,不限,6,1,工业工程
天津理工大学,10060,211,物理,本科批,化学,10,1,计算机科学与技术
天津农学院,10061,208,物理,本科批,化学,2,1,计算机科学与技术
天津轻工职业技术学院,12732,504,历史,专科批,不限,4,2,"电子商务, 会展策划与管理"
天津商务职业学院,12788,507,历史,专科批,不限,1,1,旅游管理
天津商务职业学院,12788,509,物理,专科批,不限,2,1,旅游管理
天津商业大学,10069,211,历史,本科批,不限,28,7,"经济学类, 工商管理类, 旅游管理类, 会计学, 法学"
天津商业大学,10069,212,历史,本科批,不限,3,1,财务管理
天津商业大学,10069,215,物理,本科批,不限,6,1,财务管理
天津师范大学,10065,219,物理,本科批,不限,9,3,"信息管理与信息系统, 大数据管理与应用, 经济学"
天津师范大学,10065,223,物理,本科批,化学,12,6,"数据科学与大数据技术, 数学与应用数学, 物理学, 电子信息科学与技术, 通信工程"
天津铁道职业技术学院,13863,503,历史,专科批,不限,6,2,"铁道交通运营管理, 城市轨道交通运营管理"
天津外国语大学,10068,204,历史,本科批,政治,2,2,"外交学, 国际组织与全球治理"
天津外国语大学,10068,209,物理,本科批,不限,1,1,经济学
天津外国语大学滨海外事学院,13658,206,历史,本科批,不限,2,1,朝鲜语
天津外国语大学滨海外事学院,13658,210,历史,本科批,不限,2,1,酒店管理
天津中医药大学,10063,209,物理,本科批,化学,7,2,"中药学类, 制药工程"
同济大学,10247,210,物理,本科批,化学,10,1,机械类
威海职业学院,12326,103,历史,专科提前批,不限,12,2,"航海技术, 轮机工程技术"
威海职业学院,12326,104,物理,专科提前批,不限,4,2,"航海技术, 轮机工程技术"
潍坊工程职业学院,14379,104,历史,专科提前批,不限,5,1,大数据技术
潍坊工程职业学院,14379,105,历史,专科提前批,不限,2,1,大数据技术
潍坊工程职业学院,14379,106,物理,专科提前批,不限,14,1,汽车检测与维修技术
渭南师范学院,10723,204,历史,本科批,不限,1,1,学前教育
温州大学,10351,215,物理,本科批,化学,5,1,机械工程
温州肯恩大学,16405,205,物理,本科批,不限,23,7,"金融学, 国际商务, 会计学, 心理学, 传播学"
温州肯恩大学,16405,206,物理,本科批,化学,15,4,"生物科学, 数学与应用数学, 计算机科学与技术, 环境科学"
温州医科大学,10343,206,物理,本科批,化学,2,1,临床医学
乌海职业技术学院,13915,504,物理,专科批,不限,5,1,机电一体化技术
无锡太湖学院,13571,205,历史,本科批,不限,46,11,"金融学, 国际经济与贸易, 工商管理, 市场营销, 人力资源管理"
无锡学院,13982,209,物理,本科批,不限,4,2,"金融工程, 数字经济"
无锡学院,13982,212,物理,本科批,化学,6,3,"物联网工程, 电子信息工程, 数据科学与大数据技术"
梧州学院,11354,214,历史,本科批,不限,1,1,小学教育
梧州医学高等专科学校,14694,509,历史,专科批,不限,2,1,助产
梧州医学高等专科学校,14694,510,物理,专科批,不限,11,3,"中医康复技术, 康复治疗技术, 口腔医学技术"
梧州职业学院,14171,505,物理,专科批,不限,57,11,"茶叶生产与加工技术, 无人机测绘技术, 智能建造技术, 机电一体化技术, 新能源汽车检测与维修技术"
武昌理工学院,12310,103,历史,专科批,不限,2,1,大数据与财务管理
武昌理工学院,12310,104,物理,专科批,不限,2,1,大数据与财务管理
武昌理工学院,12310,208,物理,本科批,化学,3,1,数据科学与大数据技术
武昌职业学院,12990,107,物理,专科提前批,不限,33,4,"无人机应用技术, 电子信息工程技术, 无人机应用技术, 人工智能技术应用"
武昌职业学院,12990,108,物理,专科提前批,不限,9,1,电子信息工程技术
武汉传媒学院,13686,214,物理,本科批,不限,10,2,"戏剧影视文学, 广播电视编导"
武汉船舶职业技术学院,12052,103,历史,专科提前批,不限,6,2,"电气自动化技术, 轮机工程技术"
武汉船舶职业技术学院,12052,104,物理,专科提前批,不限,7,2,"电气自动化技术, 轮机工程技术"
武汉大学,10486,102,历史,本科提前批,政治,4,1,马克思主义理论
武汉大学,10486,215,物理,本科批,化学,11,5,"口腔医学, 口腔医学, 口腔医学, 临床医学, 临床医学"
武汉大学,10486,218,物理,本科批,化学,10,1,建筑学
武汉大学,10486,219,物理,本科批,化学,6,1,护理学
武汉纺织大学外经贸学院,13240,206,历史,本科批,不限,1,1,英语
武汉工程大学,10490,209,物理,本科批,化学,4,1,化学工程与工艺
武汉工程职业技术学院,12738,503,历史,专科批,不限,10,7,"机械设计与制造, 电气自动化技术, 材料成型及控制技术, 电子信息工程技术, 物联网应用技术"
武汉工商学院,13242,207,历史,本科批,不限,12,6,"工商管理, 人力资源管理, 金融学, 法学, 新闻学"
武汉交通职业学院,13264,105,历史,专科提前批,不限,2,1,现代物流管理
武汉交通职业学院,13264,106,历史,专科提前批,不限,4,2,"轮机工程技术, 航海技术"
武汉交通职业学院,13264,107,物理,专科提前批,不限,3,1,现代物流管理
武汉交通职业学院,13264,108,物理,专科提前批,不限,6,2,"轮机工程技术, 航海技术"
武汉科技大学,10488,214,物理,本科批,化学,37,3,"信息与计算科学, 统计学, 机器人工程"
武汉理工大学,10497,213,物理,本科批,化学,6,1,车辆工程
武汉理工大学,10497,215,历史,本科批,政治,4,1,思想政治教育
武汉理工大学,10497,217,历史,本科批,不限,4,1,金融学
武汉理工大学,10497,704,历史,特殊类型招生批,不限,0,1,运动训练
武汉理工大学,10497,705,物理,特殊类型招生批,不限,0,1,运动训练
武汉轻工大学,10496,207,历史,本科批,不限,2,1,外国语言文学类
武汉轻工大学,10496,209,历史,本科批,不限,5,1,广告学
武汉轻工大学,10496,210,物理,本科批,不限,6,1,工程管理
武汉轻工大学,10496,212,物理,本科批,化学,18,3,"机械设计制造及其自动化, 电子信息科学与技术, 材料化学"
武汉轻工大学,10496,213,物理,本科批,化学,6,1,食品科学与工程
武汉生物工程学院,12362,208,历史,本科批,不限,18,5,"财务管理, 汉语言文学, 网络与新媒体, 英语, 商务英语"
武汉生物工程学院,12362,211,物理,本科批,化学,5,2,"计算机科学与技术, 数字媒体技术"
武汉铁路职业技术学院,12977,507,历史,专科批,不限,13,11,"现代物流管理, 铁路物流管理, 机电设备技术, 现代通信技术, 轨道交通通信信号设备制造与维护"
西安财经大学,11560,206,物理,本科批,不限,6,1,金融学
西安电子科技大学,10701,205,物理,本科批,不限,10,1,管理科学与工程类
西安电子科技大学,10701,206,物理,本科批,不限,10,1,大数据管理与应用
西安电子科技大学,10701,208,物理,本科批,化学,28,3,"通信工程, 电子信息工程, 数据科学与大数据技术"
西安翻译学院,12714,206,物理,本科批,化学,25,4,"电子信息科学与技术, 人工智能, 软件工程, 数据科学与大数据技术"
西安高新科技职业学院,13122,503,历史,专科批,不限,5,2,"计算机网络技术, 大数据与会计"
西安工业大学,10702,208,物理,本科批,化学,2,1,自动化
西安航空学院,11736,203,物理,本科批,化学,3,1,机械电子工程
西安航空学院,11736,204,物理,本科批,化学,3,1,计算机科学与技术
西安建筑科技大学,10703,208,物理,本科批,不限,3,1,工程管理
西安建筑科技大学,10703,210,物理,本科批,化学,6,2,"建筑电气与智能化, 土木工程"
西安建筑科技大学,10703,704,历史,特殊类型招生批,不限,0,1,社会体育指导与管理
西安建筑科技大学,10703,705,物理,特殊类型招生批,不限,0,1,社会体育指导与管理
西安交通大学,10698,209,物理,本科批,化学,22,2,"工业设计, 建筑学"
西安交通大学,10698,211,物理,本科批,化学,6,1,电气工程及其自动化
西安交通大学,10698,702,物理,特殊类型招生批,化学,1,1,工科试验班
西安交通工程学院,13569,502,物理,专科批,不限,2,1,城市轨道交通运营管理
西安科技大学高新学院,14042,206,物理,本科批,化学,2,1,计算机科学与技术
西安科技大学高新学院,14042,207,物理,本科批,化学,3,1,计算机科学与技术
西安理工大学,10700,204,物理,本科批,化学,8,4,"机械设计制造及其自动化, 电子科学与技术, 土木工程, 计算机科学与技术"
西安明德理工学院,13894,502,历史,专科批,不限,5,3,"健康管理, 大数据与财务管理, 会计信息管理"
西安欧亚学院,12712,204,历史,本科批,不限,16,8,"金融学, 学前教育, 新闻学, 网络与新媒体, 市场营销"
西安欧亚学院,12712,205,物理,本科批,不限,10,5,"大数据管理与应用, 小学教育, 工程管理, 市场营销, 会计学"
西安思源学院,13121,205,物理,本科批,化学,4,2,"增材制造工程, 人工智能"
西安铁路职业技术学院,13945,504,物理,专科批,不限,5,1,城市轨道车辆应用技术
西安邮电大学,11664,207,历史,本科批,不限,14,4,"网络与新媒体, 工商管理, 物流管理, 电子商务"
西安邮电大学,11664,210,物理,本科批,化学,18,3,"通信工程, 数据科学与大数据技术, 智能科学与技术"
西安邮电大学,11664,211,物理,本科批,化学,6,1,电子信息工程
西安邮电大学,11664,212,历史,本科批,不限,2,1,本科预科班
西安邮电大学,11664,213,物理,本科批,不限,2,1,本科预科班
西北大学,10697,212,物理,本科批,化学,2,1,文物保护技术
西北大学,10697,213,物理,本科批,化学,5,1,智能科学与技术
西北工业大学,10699,205,历史,本科批,不限,21,3,"工商管理类, 经济与贸易类, 外国语言文学类"
西北工业大学,10699,208,物理,本科批,化学,10,2,"材料科学与工程, 高分子材料与工程"
西北工业大学,10699,209,物理,本科批,化学,10,2,"航空航天工程, 电子科学与技术"
西北民族大学,10742,207,历史,本科批,不限,2,1,阿拉伯语
西北农林科技大学,10712,217,物理,本科批,化学,4,1,环境科学
西北农林科技大学,10712,218,物理,本科批,化学,3,1,植物保护
西北农林科技大学,10712,220,物理,本科批,化学,2,1,食品科学与工程
西藏大学,10694,217,历史,本科批,不限,2,1,汉语言文学
西藏大学,10694,220,历史,本科批,政治,6,2,"法学, 政治学与行政学"
西藏大学,10694,227,物理,本科批,化学和生物,4,2,"临床医学, 药学"
西湖大学,14626,702,物理,特殊类型招生批,化学,10,1,生物科学
西华大学,10623,207,历史,本科批,不限,2,1,本科预科班
西华大学,10623,208,物理,本科批,不限,2,1,本科预科班
西华大学,10623,703,历史,特殊类型招生批,不限,0,1,体育教育
西华大学,10623,704,物理,特殊类型招生批,不限,0,1,体育教育
西交利物浦大学,16302,204,历史,本科批,不限,4,1,工商管理类
西交利物浦大学,16302,205,物理,本科批,不限,3,2,"工商管理类, 金融学类"
西交利物浦大学,16302,206,物理,本科批,化学,13,2,"数学类, 电子信息类"
西交利物浦大学,16302,706,历史,特殊类型招生批,不限,22,2,"工商管理类, 外国语言文学类"
西交利物浦大学,16302,709,物理,特殊类型招生批,不限,32,4,"工商管理类, 建筑类, 金融学类, 外国语言文学类"
西交利物浦大学,16302,710,物理,特殊类型招生批,化学,66,4,"电子信息类, 土木类, 数学类, 生物科学类"
西南财经大学,10651,208,历史,本科批,不限,14,3,"会计学, 市场营销, 国际商务"
西南财经大学,10651,209,物理,本科批,不限,30,18,"数字经济, 金融学, 金融科技, 金融工程, 精算学"
西南财经大学,10651,210,物理,本科批,不限,13,3,"会计学, 市场营销, 国际商务"
西南财经大学,10651,212,物理,本科批,不限,14,3,"信息管理与信息系统, 金融数学, 物流管理"
西南大学,10635,221,物理,本科批,不限,1,1,经济学
西南大学,10635,223,物理,本科批,化学,1,1,材料类
西南大学,10635,224,物理,本科批,化学,25,5,"计算机科学与技术, 软件工程, 自动化, 电子信息工程, 食品质量与安全"
西南大学,10635,225,物理,本科批,化学,12,3,"植物科学与技术, 药学, 生物技术"
西南大学,10635,227,物理,本科批,生物,1,1,风景园林
西南大学,10635,228,历史,本科批,不限,1,1,经济学
西南大学,10635,703,历史,特殊类型招生批,不限,1,1,农林经济管理
西南大学(荣昌校区),19635,210,物理,本科批,化学,2,1,动物科学
西南交通大学,10613,216,物理,本科批,化学,27,7,"机械设计制造及其自动化, 电子信息工程, 计算机科学与技术, 土木工程, 材料科学与工程"
西南交通大学,10613,217,物理,本科批,化学,8,2,"安全工程, 环境工程"
西南科技大学,10619,212,物理,本科批,化学,4,1,土木工程
西南科技大学,10619,703,历史,特殊类型招生批,不限,0,2,"社会体育指导与管理, 运动康复"
西南科技大学,10619,704,物理,特殊类型招生批,不限,0,2,"社会体育指导与管理, 运动康复"
西南林业大学,10677,208,物理,本科批,化学,2,1,机械电子工程
西南民族大学,10656,210,物理,本科批,不限,4,1,建筑学
西南民族大学,10656,214,物理,本科批,化学,22,6,"化学工程与工艺, 食品科学与工程类, 生物技术, 动物科学, 动物医学"
西南石油大学,10615,213,历史,本科批,不限,2,1,俄语
西南石油大学,10615,220,物理,本科批,化学,16,5,"过程装备与控制工程, 应用化学, 化学工程与工艺, 环境工程, 高分子材料与工程"
西南石油大学,10615,703,历史,特殊类型招生批,不限,0,1,体育教育
西南石油大学,10615,704,物理,特殊类型招生批,不限,0,1,体育教育
西南政法大学,10652,206,历史,本科批,不限,6,1,法学
西南政法大学,10652,207,物理,本科批,不限,91,19,"法学, 法学, 法学, 知识产权, 法学"
西南政法大学,10652,208,物理,本科批,不限,4,1,法学
西南政法大学,10652,705,历史,特殊类型招生批,不限,0,1,运动训练
西南政法大学,10652,707,物理,特殊类型招生批,不限,0,1,运动训练
西双版纳职业技术学院,12826,506,历史,专科批,不限,9,5,"行政管理, 网络营销与直播电商, 酒店管理与数字化运营, 应用外语, 应用泰语"
咸阳师范学院,10722,207,物理,本科批,不限,2,1,数字经济
香港城市大学,81006,116,物理,本科提前批,化学和生物,1,1,生物医学院
香港城市大学,81006,117,历史,本科提前批,不限,1,1,创意媒体学院
香港科技大学(广州),16412,101,物理,本科提前批,化学,15,1,人工智能
香港科技大学(广州),16412,102,物理,本科提前批,化学,20,1,人工智能
香港科技大学(广州),16412,103,物理,本科提前批,化学,170,1,人工智能
香港中文大学,81002,112,物理,本科提前批,不限,1,1,本科入学奖学金类
香港中文大学(深圳),16407,101,物理,本科提前批,化学,6,1,理科试验班
香港中文大学(深圳),16407,102,历史,本科提前批,不限,6,2,"人文科学试验班, 经济管理试验班"
香港中文大学(深圳),16407,701,物理,特殊类型招生批,化学,308,1,理科试验班
香港中文大学(深圳),16407,702,物理,特殊类型招生批,不限,10,1,经济管理试验班
香港中文大学(深圳),16407,703,历史,特殊类型招生批,不限,110,2,"人文科学试验班, 经济管理试验班"
新疆和田学院,10765,213,物理,本科批,不限,8,1,应用心理学
新疆农业大学,10758,216,物理,本科批,化学,5,1,交通运输
新余学院,11508,205,历史,本科批,不限,2,2,"网络与新媒体, 电子商务"
信阳师范大学,10477,204,物理,本科批,化学,8,2,"土木工程, 生物技术"
邢台医学院,11964,204,物理,本科批,化学,25,4,"医学影像技术, 眼视光学, 康复治疗学, 口腔医学技术"
徐州工程学院,11053,208,物理,本科批,不限,1,1,工程管理
徐州工业职业技术学院,13107,503,历史,专科批,不限,8,4,"工程造价, 机电一体化技术, 无人机应用技术, 人工智能技术应用"
宣城职业技术学院,13061,502,历史,专科批,不限,5,1,学前教育
烟台大学,11066,209,历史,本科批,不限,2,1,会计学
烟台大学,11066,210,物理,本科批,化学,2,1,统计学
烟台大学,11066,211,历史,本科批,不限,1,1,本科预科班
烟台大学,11066,212,物理,本科批,不限,1,1,本科预科班
扬州大学,11117,703,历史,特殊类型招生批,不限,0,1,体育教育
扬州大学,11117,704,物理,特殊类型招生批,不限,0,1,体育教育
阳光学院,13468,207,物理,本科批,不限,10,1,电子商务
阳江职业技术学院,12771,501,物理,专科批,不限,10,1,小学英语教育
阳江职业技术学院,12771,509,历史,专科批,不限,30,1,小学英语教育
伊犁师范大学,10764,214,物理,本科批,不限,3,1,英语
伊犁师范大学,10764,218,物理,本科批,化学,69,19,"数学与应用数学, 应用统计学, 数据科学与大数据技术, 物理学, 土木工程"
宜春学院,10417,221,历史,本科批,不限,5,3,"广告学, 法学, 国际经济与贸易"
宜春职业技术学院,13424,508,物理,专科批,不限,6,2,"机电一体化技术, 大数据技术"
宜春职业技术学院,13424,510,物理,专科批,不限,9,2,"护理, 口腔医学"
永州师范高等专科学校,14690,504,物理,专科批,不限,2,1,现代家政服务与管理
右江民族医学院,10599,215,物理,本科批,化学,2,1,医学影像学
豫北医学院,13505,203,物理,本科批,化学,3,2,"医学影像技术, 康复治疗学"
豫章师范学院,13774,210,历史,本科批,不限,2,1,财务管理
豫章师范学院,13774,213,物理,本科批,不限,2,1,财务管理
豫章师范学院,13774,214,物理,本科批,化学,2,1,数据科学与大数据技术
岳阳学院,12658,204,历史,本科批,政治,3,1,思想政治教育
云南财经大学,10689,208,历史,本科批,不限,20,2,"金融学, 会计学"
云南财经大学,10689,211,物理,本科批,不限,20,2,"金融学, 会计学"
云南财经大学,10689,213,物理,本科批,不限,6,1,酒店管理
云南财经大学,10689,214,历史,本科批,不限,6,1,酒店管理
云南大学,10673,217,物理,本科批,化学,35,17,"数学与应用数学, 信息与计算科学, 数理基础科学, 物理学, 化学类"
云南大学,10673,218,物理,本科批,化学,9,2,"材料科学与工程, 化学工程与工艺"
